TRINITY_DN35070_c0_g1_i1.p1;Q6NS09;2.88e-34;31.208;99;Transmembrane protein 45B OS=Xenopus laevis OX=8355 GN=tmem45b PE=2 SV=1
TRINITY_DN54628_c1_g2_i3.p1;O44252;4.08e-22;25.461;79;Protein rolling stone OS=Drosophila melanogaster OX=7227 GN=rost PE=2 SV=2
TRINITY_DN54681_c0_g1_i1.p1;A0A182C2Z2;3.01e-54;29.630;90;Ovochymase OS=Halocynthia roretzi OX=7729 GN=OVCH PE=1 SV=1
TRINITY_DN54681_c0_g1_i1.p1;A0A182C2Z2;2.45e-41;34.752;90;Ovochymase OS=Halocynthia roretzi OX=7729 GN=OVCH PE=1 SV=1
TRINITY_DN54681_c0_g1_i1.p1;A0A182C2Z2;4.49e-14;29.310;90;Ovochymase OS=Halocynthia roretzi OX=7729 GN=OVCH PE=1 SV=1
TRINITY_DN54681_c0_g1_i1.p1;A0A182C2Z2;6.33e-11;25.764;90;Ovochymase OS=Halocynthia roretzi OX=7729 GN=OVCH PE=1 SV=1
TRINITY_DN54681_c0_g1_i1.p1;A0A182C2Z2;6.55e-11;22.671;90;Ovochymase OS=Halocynthia roretzi OX=7729 GN=OVCH PE=1 SV=1
TRINITY_DN54681_c0_g1_i1.p1;A0A182C2Z2;1.01e-08;23.643;90;Ovochymase OS=Halocynthia roretzi OX=7729 GN=OVCH PE=1 SV=1
TRINITY_DN54681_c0_g1_i3.p1;A0A182C2Z2;1.06e-51;29.072;90;Ovochymase OS=Halocynthia roretzi OX=7729 GN=OVCH PE=1 SV=1
TRINITY_DN54681_c0_g1_i3.p1;A0A182C2Z2;2.76e-41;34.752;90;Ovochymase OS=Halocynthia roretzi OX=7729 GN=OVCH PE=1 SV=1
TRINITY_DN54681_c0_g1_i3.p1;A0A182C2Z2;4.24e-14;29.310;90;Ovochymase OS=Halocynthia roretzi OX=7729 GN=OVCH PE=1 SV=1
TRINITY_DN54681_c0_g1_i3.p1;A0A182C2Z2;7.15e-11;25.764;90;Ovochymase OS=Halocynthia roretzi OX=7729 GN=OVCH PE=1 SV=1
TRINITY_DN54681_c0_g1_i3.p1;A0A182C2Z2;1.81e-10;23.853;90;Ovochymase OS=Halocynthia roretzi OX=7729 GN=OVCH PE=1 SV=1
TRINITY_DN54681_c0_g1_i3.p1;A0A182C2Z2;1.23e-08;23.643;90;Ovochymase OS=Halocynthia roretzi OX=7729 GN=OVCH PE=1 SV=1
TRINITY_DN54755_c1_g2_i1.p1;Q8ST87;5.13e-41;53.333;93;ABC transporter C family member 10 OS=Dictyostelium discoideum OX=44689 GN=abcC10 PE=3 SV=1
TRINITY_DN54787_c4_g1_i2.p1;P05208;9.08e-31;32.245;99;Chymotrypsin-like elastase family member 2A OS=Mus musculus OX=10090 GN=Cela2a PE=1 SV=1
TRINITY_DN54857_c2_g1_i3.p1;D3YXG0;1.78e-75;43.188;61;Hemicentin-1 OS=Mus musculus OX=10090 GN=Hmcn1 PE=1 SV=1
TRINITY_DN54857_c2_g1_i3.p1;D3YXG0;9.66e-70;41.860;61;Hemicentin-1 OS=Mus musculus OX=10090 GN=Hmcn1 PE=1 SV=1
TRINITY_DN54857_c2_g1_i3.p1;D3YXG0;2.23e-60;42.268;61;Hemicentin-1 OS=Mus musculus OX=10090 GN=Hmcn1 PE=1 SV=1
TRINITY_DN54857_c2_g1_i3.p1;D3YXG0;1.14e-32;34.821;61;Hemicentin-1 OS=Mus musculus OX=10090 GN=Hmcn1 PE=1 SV=1
TRINITY_DN54857_c2_g1_i3.p1;D3YXG0;3.50e-08;39.655;61;Hemicentin-1 OS=Mus musculus OX=10090 GN=Hmcn1 PE=1 SV=1
TRINITY_DN54857_c2_g1_i3.p1;D3YXG0;2.65e-07;36.522;61;Hemicentin-1 OS=Mus musculus OX=10090 GN=Hmcn1 PE=1 SV=1
TRINITY_DN54873_c1_g1_i3.p1;P18321;2.18e-50;56.429;66;Profilin OS=Clypeaster japonicus OX=7644 PE=1 SV=2
TRINITY_DN54896_c4_g2_i4.p1;P52948;8.04e-165;40.936;91;Nuclear pore complex protein Nup98-Nup96 OS=Homo sapiens OX=9606 GN=NUP98 PE=1 SV=4
TRINITY_DN55050_c0_g1_i1.p1;P80174;4.71e-35;45.205;63;Superoxide dismutase [Cu-Zn] OS=Caretta caretta OX=8467 PE=1 SV=2
TRINITY_DN55179_c0_g1_i10.p1;O73888;5.42e-35;38.278;82;Hematopoietic prostaglandin D synthase OS=Gallus gallus OX=9031 GN=HPGDS PE=1 SV=3
TRINITY_DN55179_c0_g1_i14.p1;O73888;4.87e-35;39.048;82;Hematopoietic prostaglandin D synthase OS=Gallus gallus OX=9031 GN=HPGDS PE=1 SV=3
TRINITY_DN55247_c2_g1_i4.p1;Q9FG21;9.42e-07;29.592;28;Putative RING-H2 finger protein ATL71 OS=Arabidopsis thaliana OX=3702 GN=ATL71 PE=3 SV=1
TRINITY_DN55332_c3_g2_i2.p1;P56402;1.74e-28;32.143;69;Aquaporin-2 OS=Mus musculus OX=10090 GN=Aqp2 PE=1 SV=2
TRINITY_DN55332_c4_g1_i11.p1;Q9UM47;1.24e-15;46.835;37;Neurogenic locus notch homolog protein 3 OS=Homo sapiens OX=9606 GN=NOTCH3 PE=1 SV=2
TRINITY_DN55332_c4_g1_i11.p1;Q9UM47;9.02e-11;48.333;37;Neurogenic locus notch homolog protein 3 OS=Homo sapiens OX=9606 GN=NOTCH3 PE=1 SV=2
TRINITY_DN55332_c4_g1_i11.p1;Q9UM47;1.66e-10;43.103;37;Neurogenic locus notch homolog protein 3 OS=Homo sapiens OX=9606 GN=NOTCH3 PE=1 SV=2
TRINITY_DN55332_c4_g1_i11.p1;Q9UM47;4.59e-10;43.750;37;Neurogenic locus notch homolog protein 3 OS=Homo sapiens OX=9606 GN=NOTCH3 PE=1 SV=2
TRINITY_DN55332_c4_g1_i11.p1;Q9UM47;6.09e-10;44.928;37;Neurogenic locus notch homolog protein 3 OS=Homo sapiens OX=9606 GN=NOTCH3 PE=1 SV=2
TRINITY_DN55332_c4_g1_i11.p1;Q9UM47;7.48e-10;47.541;37;Neurogenic locus notch homolog protein 3 OS=Homo sapiens OX=9606 GN=NOTCH3 PE=1 SV=2
TRINITY_DN55332_c4_g1_i11.p1;Q9UM47;1.21e-09;42.857;37;Neurogenic locus notch homolog protein 3 OS=Homo sapiens OX=9606 GN=NOTCH3 PE=1 SV=2
TRINITY_DN55332_c4_g1_i11.p1;Q9UM47;3.72e-09;43.333;37;Neurogenic locus notch homolog protein 3 OS=Homo sapiens OX=9606 GN=NOTCH3 PE=1 SV=2
TRINITY_DN55332_c4_g1_i11.p1;Q9UM47;1.57e-08;44.828;37;Neurogenic locus notch homolog protein 3 OS=Homo sapiens OX=9606 GN=NOTCH3 PE=1 SV=2
TRINITY_DN55332_c4_g1_i11.p1;Q9UM47;3.68e-08;43.103;37;Neurogenic locus notch homolog protein 3 OS=Homo sapiens OX=9606 GN=NOTCH3 PE=1 SV=2
TRINITY_DN55332_c4_g1_i11.p1;Q9UM47;8.30e-08;40.323;37;Neurogenic locus notch homolog protein 3 OS=Homo sapiens OX=9606 GN=NOTCH3 PE=1 SV=2
TRINITY_DN55332_c4_g1_i11.p1;Q9UM47;1.01e-07;36.842;37;Neurogenic locus notch homolog protein 3 OS=Homo sapiens OX=9606 GN=NOTCH3 PE=1 SV=2
TRINITY_DN55332_c4_g1_i11.p1;Q9UM47;3.09e-07;38.961;37;Neurogenic locus notch homolog protein 3 OS=Homo sapiens OX=9606 GN=NOTCH3 PE=1 SV=2
TRINITY_DN55332_c4_g1_i11.p1;Q9UM47;1.13e-06;38.462;37;Neurogenic locus notch homolog protein 3 OS=Homo sapiens OX=9606 GN=NOTCH3 PE=1 SV=2
TRINITY_DN55332_c4_g1_i11.p1;Q9UM47;5.33e-06;38.462;37;Neurogenic locus notch homolog protein 3 OS=Homo sapiens OX=9606 GN=NOTCH3 PE=1 SV=2
TRINITY_DN55332_c4_g1_i11.p1;Q9UM47;5.43e-06;42.308;37;Neurogenic locus notch homolog protein 3 OS=Homo sapiens OX=9606 GN=NOTCH3 PE=1 SV=2
TRINITY_DN55332_c4_g1_i3.p1;P49013;2.04e-20;49.495;43;Fibropellin-3 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF3 PE=1 SV=1
TRINITY_DN55332_c4_g1_i3.p1;P49013;1.86e-18;52.778;43;Fibropellin-3 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF3 PE=1 SV=1
TRINITY_DN55332_c4_g1_i3.p1;P49013;5.35e-14;41.667;43;Fibropellin-3 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF3 PE=1 SV=1
TRINITY_DN55332_c4_g1_i3.p1;P49013;1.73e-12;43.056;43;Fibropellin-3 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF3 PE=1 SV=1
TRINITY_DN55332_c4_g1_i3.p1;P49013;2.21e-10;40.299;43;Fibropellin-3 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF3 PE=1 SV=1
TRINITY_DN55332_c4_g1_i3.p1;P49013;2.61e-10;41.538;43;Fibropellin-3 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF3 PE=1 SV=1
TRINITY_DN55332_c4_g1_i5.p1;P49013;3.74e-95;51.943;68;Fibropellin-3 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF3 PE=1 SV=1
TRINITY_DN55332_c4_g1_i5.p1;P49013;3.20e-80;54.386;68;Fibropellin-3 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF3 PE=1 SV=1
TRINITY_DN55332_c4_g1_i5.p1;P49013;3.09e-78;50.218;68;Fibropellin-3 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF3 PE=1 SV=1
TRINITY_DN55332_c4_g1_i6.p1;P49013;1.53e-96;50.871;69;Fibropellin-3 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF3 PE=1 SV=1
TRINITY_DN55332_c4_g1_i6.p1;P49013;2.89e-82;55.157;69;Fibropellin-3 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF3 PE=1 SV=1
TRINITY_DN55332_c4_g1_i6.p1;P49013;9.47e-79;50.218;69;Fibropellin-3 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF3 PE=1 SV=1
TRINITY_DN55332_c4_g1_i7.p1;P49013;2.10e-82;56.054;93;Fibropellin-3 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF3 PE=1 SV=1
TRINITY_DN55332_c4_g1_i7.p1;P49013;5.61e-79;53.670;93;Fibropellin-3 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF3 PE=1 SV=1
TRINITY_DN55332_c4_g1_i7.p1;P49013;1.10e-65;51.579;93;Fibropellin-3 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF3 PE=1 SV=1
TRINITY_DN55355_c1_g1_i1.p1;Q5RC46;1.08e-109;52.787;98;Adenosine deaminase 2 OS=Pongo abelii OX=9601 GN=ADA2 PE=2 SV=1
TRINITY_DN55355_c1_g2_i1.p1;Q9NZK5;6.93e-28;41.353;94;Adenosine deaminase 2 OS=Homo sapiens OX=9606 GN=ADA2 PE=1 SV=2
TRINITY_DN55411_c2_g2_i1.p1;Q14517;3.78e-15;44.578;77;Protocadherin Fat 1 OS=Homo sapiens OX=9606 GN=FAT1 PE=1 SV=2
TRINITY_DN55411_c2_g2_i1.p1;Q14517;4.92e-10;25.806;77;Protocadherin Fat 1 OS=Homo sapiens OX=9606 GN=FAT1 PE=1 SV=2
TRINITY_DN55411_c2_g2_i1.p1;Q14517;1.13e-09;35.802;77;Protocadherin Fat 1 OS=Homo sapiens OX=9606 GN=FAT1 PE=1 SV=2
TRINITY_DN55851_c0_g6_i1.p1;Q05915;6.85e-110;70.588;72;GTP cyclohydrolase 1 OS=Mus musculus OX=10090 GN=Gch1 PE=1 SV=1
TRINITY_DN55853_c5_g1_i5.p1;Q90627;3.87e-42;37.209;36;Trypsin I-P1 OS=Gallus gallus OX=9031 PE=2 SV=1
TRINITY_DN55921_c1_g4_i2.p1;Q9UGM3;3.88e-48;29.883;41;Scavenger receptor cysteine-rich domain-containing protein DMBT1 OS=Homo sapiens OX=9606 GN=DMBT1 PE=1 SV=2
TRINITY_DN55921_c1_g4_i2.p1;Q9UGM3;1.12e-46;28.525;41;Scavenger receptor cysteine-rich domain-containing protein DMBT1 OS=Homo sapiens OX=9606 GN=DMBT1 PE=1 SV=2
TRINITY_DN55921_c1_g4_i2.p1;Q9UGM3;1.03e-45;28.956;41;Scavenger receptor cysteine-rich domain-containing protein DMBT1 OS=Homo sapiens OX=9606 GN=DMBT1 PE=1 SV=2
TRINITY_DN55921_c1_g4_i2.p1;Q9UGM3;4.83e-44;28.130;41;Scavenger receptor cysteine-rich domain-containing protein DMBT1 OS=Homo sapiens OX=9606 GN=DMBT1 PE=1 SV=2
TRINITY_DN55921_c1_g4_i2.p1;Q9UGM3;1.97e-31;26.689;41;Scavenger receptor cysteine-rich domain-containing protein DMBT1 OS=Homo sapiens OX=9606 GN=DMBT1 PE=1 SV=2
TRINITY_DN55921_c1_g4_i2.p1;Q9UGM3;9.97e-10;39.583;41;Scavenger receptor cysteine-rich domain-containing protein DMBT1 OS=Homo sapiens OX=9606 GN=DMBT1 PE=1 SV=2
TRINITY_DN55921_c1_g4_i2.p1;Q9UGM3;3.58e-07;35.870;41;Scavenger receptor cysteine-rich domain-containing protein DMBT1 OS=Homo sapiens OX=9606 GN=DMBT1 PE=1 SV=2
TRINITY_DN55961_c3_g1_i3.p1;Q54DH8;7.00e-07;39.535;17;Transcription initiation factor TFIID subunit 1 OS=Dictyostelium discoideum OX=44689 GN=taf1 PE=3 SV=1
TRINITY_DN55961_c3_g1_i3.p1;Q54DH8;1.47e-06;38.372;17;Transcription initiation factor TFIID subunit 1 OS=Dictyostelium discoideum OX=44689 GN=taf1 PE=3 SV=1
TRINITY_DN55961_c3_g1_i3.p1;Q54DH8;7.78e-06;34.375;17;Transcription initiation factor TFIID subunit 1 OS=Dictyostelium discoideum OX=44689 GN=taf1 PE=3 SV=1
TRINITY_DN55985_c0_g1_i20.p1;Q9VUN0;2.30e-18;25.168;63;Toll-like receptor 6 OS=Drosophila melanogaster OX=7227 GN=Toll-6 PE=1 SV=1
TRINITY_DN56095_c1_g1_i5.p1;Q13591;7.58e-06;33.981;42;Semaphorin-5A OS=Homo sapiens OX=9606 GN=SEMA5A PE=1 SV=3
TRINITY_DN56095_c1_g1_i8.p1;Q13591;7.87e-06;33.981;38;Semaphorin-5A OS=Homo sapiens OX=9606 GN=SEMA5A PE=1 SV=3
TRINITY_DN56132_c1_g1_i7.p4;Q58A44;1.64e-06;35.922;83;Prostate collagen triple helix protein OS=Homo sapiens OX=9606 GN=PCOTH PE=1 SV=2
TRINITY_DN56137_c1_g2_i3.p1;P48180;1.32e-51;37.447;78;Acetylcholine receptor subunit alpha-type acr-16 OS=Caenorhabditis elegans OX=6239 GN=acr-16 PE=2 SV=1
TRINITY_DN56318_c0_g1_i1.p1;B7Z0W9;5.12e-16;22.091;75;Proton channel OtopLc OS=Drosophila melanogaster OX=7227 GN=OtopLc PE=3 SV=2
TRINITY_DN56774_c2_g4_i5.p1;Q9VEN1;2.39e-75;65.263;71;Filamin-A OS=Drosophila melanogaster OX=7227 GN=cher PE=1 SV=2
TRINITY_DN56774_c2_g4_i5.p1;Q9VEN1;5.83e-24;38.172;71;Filamin-A OS=Drosophila melanogaster OX=7227 GN=cher PE=1 SV=2
TRINITY_DN56774_c2_g4_i5.p1;Q9VEN1;4.03e-22;39.744;71;Filamin-A OS=Drosophila melanogaster OX=7227 GN=cher PE=1 SV=2
TRINITY_DN56774_c2_g4_i5.p1;Q9VEN1;7.85e-21;34.211;71;Filamin-A OS=Drosophila melanogaster OX=7227 GN=cher PE=1 SV=2
TRINITY_DN56774_c2_g4_i5.p1;Q9VEN1;4.43e-17;30.921;71;Filamin-A OS=Drosophila melanogaster OX=7227 GN=cher PE=1 SV=2
TRINITY_DN56774_c2_g4_i5.p1;Q9VEN1;4.16e-15;31.776;71;Filamin-A OS=Drosophila melanogaster OX=7227 GN=cher PE=1 SV=2
TRINITY_DN56774_c2_g4_i5.p1;Q9VEN1;5.42e-14;29.508;71;Filamin-A OS=Drosophila melanogaster OX=7227 GN=cher PE=1 SV=2
TRINITY_DN56774_c2_g4_i5.p1;Q9VEN1;4.26e-09;31.892;71;Filamin-A OS=Drosophila melanogaster OX=7227 GN=cher PE=1 SV=2
TRINITY_DN56774_c2_g4_i5.p1;Q9VEN1;3.88e-08;27.041;71;Filamin-A OS=Drosophila melanogaster OX=7227 GN=cher PE=1 SV=2
TRINITY_DN56774_c2_g4_i5.p1;Q9VEN1;2.08e-06;26.512;71;Filamin-A OS=Drosophila melanogaster OX=7227 GN=cher PE=1 SV=2
TRINITY_DN56774_c2_g4_i5.p1;Q9VEN1;4.98e-06;29.091;71;Filamin-A OS=Drosophila melanogaster OX=7227 GN=cher PE=1 SV=2
TRINITY_DN56774_c2_g4_i5.p1;Q9VEN1;6.32e-06;24.540;71;Filamin-A OS=Drosophila melanogaster OX=7227 GN=cher PE=1 SV=2
TRINITY_DN56940_c0_g1_i2.p1;Q5UQ13;9.82e-66;44.643;69;Collagen-like protein 2 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R196 PE=4 SV=1
TRINITY_DN56940_c0_g1_i2.p1;Q5UQ13;1.10e-63;47.568;69;Collagen-like protein 2 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R196 PE=4 SV=1
TRINITY_DN56940_c0_g1_i2.p1;Q5UQ13;6.42e-62;45.623;69;Collagen-like protein 2 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R196 PE=4 SV=1
TRINITY_DN56940_c0_g1_i2.p1;Q5UQ13;1.28e-61;41.014;69;Collagen-like protein 2 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R196 PE=4 SV=1
TRINITY_DN56940_c0_g1_i2.p1;Q5UQ13;1.42e-61;47.911;69;Collagen-like protein 2 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R196 PE=4 SV=1
TRINITY_DN56940_c0_g1_i2.p1;Q5UQ13;2.03e-59;44.697;69;Collagen-like protein 2 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R196 PE=4 SV=1
TRINITY_DN56940_c0_g1_i2.p1;Q5UQ13;3.55e-59;42.857;69;Collagen-like protein 2 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R196 PE=4 SV=1
TRINITY_DN56940_c0_g1_i2.p1;Q5UQ13;3.47e-58;45.322;69;Collagen-like protein 2 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R196 PE=4 SV=1
TRINITY_DN56940_c0_g1_i2.p1;Q5UQ13;6.32e-57;46.594;69;Collagen-like protein 2 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R196 PE=4 SV=1
TRINITY_DN56940_c0_g1_i2.p1;Q5UQ13;1.86e-56;39.414;69;Collagen-like protein 2 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R196 PE=4 SV=1
TRINITY_DN56940_c0_g1_i2.p1;Q5UQ13;2.57e-54;39.735;69;Collagen-like protein 2 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R196 PE=4 SV=1
TRINITY_DN56940_c0_g1_i2.p1;Q5UQ13;5.16e-54;37.209;69;Collagen-like protein 2 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R196 PE=4 SV=1
TRINITY_DN56940_c0_g1_i2.p1;Q5UQ13;8.09e-54;38.242;69;Collagen-like protein 2 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R196 PE=4 SV=1
TRINITY_DN56940_c0_g1_i2.p1;Q5UQ13;5.34e-53;45.181;69;Collagen-like protein 2 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R196 PE=4 SV=1
TRINITY_DN56940_c0_g1_i2.p1;Q5UQ13;1.38e-51;37.526;69;Collagen-like protein 2 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R196 PE=4 SV=1
TRINITY_DN56940_c0_g1_i2.p1;Q5UQ13;2.84e-45;42.398;69;Collagen-like protein 2 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R196 PE=4 SV=1
TRINITY_DN56940_c0_g1_i2.p1;Q5UQ13;2.39e-38;47.735;69;Collagen-like protein 2 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R196 PE=4 SV=1
TRINITY_DN57056_c1_g1_i8.p1;Q9HAV5;2.95e-06;28.402;80;Tumor necrosis factor receptor superfamily member 27 OS=Homo sapiens OX=9606 GN=EDA2R PE=1 SV=2
TRINITY_DN57104_c0_g1_i4.p1;Q761V0;8.74e-139;44.812;87;Sodium- and chloride-dependent glycine transporter 2 OS=Mus musculus OX=10090 GN=Slc6a5 PE=1 SV=1
TRINITY_DN57495_c0_g1_i2.p1;Q9WWU5;3.21e-06;24.561;47;Alpha-ketoglutarate-dependent sulfate ester dioxygenase OS=Pseudomonas putida OX=303 GN=atsK PE=1 SV=1
TRINITY_DN57495_c0_g1_i7.p1;Q9WWU5;4.27e-06;24.561;43;Alpha-ketoglutarate-dependent sulfate ester dioxygenase OS=Pseudomonas putida OX=303 GN=atsK PE=1 SV=1
TRINITY_DN57648_c1_g5_i1.p1;A0A2I4HXH5;7.16e-102;40.481;93;Snake venom 5'-nucleotidase (Fragment) OS=Naja atra OX=8656 PE=1 SV=1
TRINITY_DN57669_c1_g1_i2.p1;P50282;1.71e-23;38.021;81;Matrix metalloproteinase-9 OS=Rattus norvegicus OX=10116 GN=Mmp9 PE=2 SV=1
TRINITY_DN57669_c1_g1_i2.p1;P50282;2.33e-13;33.505;81;Matrix metalloproteinase-9 OS=Rattus norvegicus OX=10116 GN=Mmp9 PE=2 SV=1
TRINITY_DN57669_c1_g1_i2.p1;P50282;1.54e-11;28.972;81;Matrix metalloproteinase-9 OS=Rattus norvegicus OX=10116 GN=Mmp9 PE=2 SV=1
TRINITY_DN57669_c1_g1_i2.p1;P50282;5.82e-06;38.554;81;Matrix metalloproteinase-9 OS=Rattus norvegicus OX=10116 GN=Mmp9 PE=2 SV=1
TRINITY_DN57972_c3_g1_i3.p1;Q8NHY0;3.86e-12;27.962;27;Beta-1,4 N-acetylgalactosaminyltransferase 2 OS=Homo sapiens OX=9606 GN=B4GALNT2 PE=1 SV=2
TRINITY_DN58071_c2_g1_i1.p1;P49193;1.18e-124;49.706;71;Retinal-binding protein OS=Todarodes pacificus OX=6637 PE=1 SV=2
TRINITY_DN58141_c1_g1_i6.p1;Q7LFX5;1.55e-39;31.790;68;Carbohydrate sulfotransferase 15 OS=Homo sapiens OX=9606 GN=CHST15 PE=1 SV=1
TRINITY_DN58141_c1_g1_i8.p1;Q7LFX5;1.58e-37;31.562;68;Carbohydrate sulfotransferase 15 OS=Homo sapiens OX=9606 GN=CHST15 PE=1 SV=1
TRINITY_DN58202_c0_g2_i6.p1;P10079;2.33e-65;32.750;99;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN58202_c0_g2_i6.p1;P10079;2.19e-48;51.042;99;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN58202_c0_g2_i6.p1;P10079;1.65e-47;49.505;99;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN58202_c0_g2_i6.p1;P10079;2.90e-47;48.980;99;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN58202_c0_g2_i6.p1;P10079;1.67e-40;42.365;99;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN58202_c0_g2_i6.p1;P10079;9.48e-23;33.182;99;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN58202_c0_g3_i1.p1;P10079;5.43e-108;42.888;79;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN58202_c0_g3_i1.p1;P10079;1.70e-107;45.012;79;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN58202_c0_g3_i1.p1;P10079;1.43e-97;34.897;79;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN58202_c0_g3_i1.p1;P10079;1.10e-90;38.367;79;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN58202_c0_g3_i1.p1;P10079;1.42e-88;33.646;79;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN58293_c0_g3_i2.p1;Q1JP75;2.98e-32;50.847;99;L-xylulose reductase OS=Bos taurus OX=9913 GN=DCXR PE=2 SV=1
TRINITY_DN58503_c1_g1_i14.p1;P0C6U4;1.25e-06;36.458;28;Replicase polyprotein 1a OS=Human coronavirus HKU1 (isolate N2) OX=443240 GN=1a PE=3 SV=1
TRINITY_DN58503_c1_g1_i14.p1;P0C6U4;7.79e-06;36.634;28;Replicase polyprotein 1a OS=Human coronavirus HKU1 (isolate N2) OX=443240 GN=1a PE=3 SV=1
TRINITY_DN58611_c4_g1_i2.p1;Q9NS23;5.20e-43;46.961;57;Ras association domain-containing protein 1 OS=Homo sapiens OX=9606 GN=RASSF1 PE=1 SV=1
TRINITY_DN58628_c0_g2_i4.p1;Q9VUN0;2.51e-35;23.085;68;Toll-like receptor 6 OS=Drosophila melanogaster OX=7227 GN=Toll-6 PE=1 SV=1
TRINITY_DN58646_c0_g1_i1.p1;Q64425;8.45e-81;36.961;81;Pancreatic triacylglycerol lipase (Fragment) OS=Myocastor coypus OX=10157 GN=PNLIP PE=2 SV=1
TRINITY_DN59013_c0_g2_i4.p1;A0AAA9T569;8.10e-139;39.052;100;ATP-binding cassette sub-family C member 4 OS=Bos taurus OX=9913 GN=ABCC4 PE=1 SV=1
TRINITY_DN59013_c0_g2_i4.p1;A0AAA9T569;7.57e-15;23.005;100;ATP-binding cassette sub-family C member 4 OS=Bos taurus OX=9913 GN=ABCC4 PE=1 SV=1
TRINITY_DN59013_c0_g2_i5.p1;A0AAA9T569;4.80e-137;38.980;100;ATP-binding cassette sub-family C member 4 OS=Bos taurus OX=9913 GN=ABCC4 PE=1 SV=1
TRINITY_DN59013_c0_g2_i5.p1;A0AAA9T569;6.15e-15;23.005;100;ATP-binding cassette sub-family C member 4 OS=Bos taurus OX=9913 GN=ABCC4 PE=1 SV=1
TRINITY_DN59237_c1_g1_i4.p1;A0JPN4;1.10e-63;57.803;16;Endoribonuclease ZC3H12A OS=Rattus norvegicus OX=10116 GN=Zc3h12a PE=2 SV=1
TRINITY_DN59296_c1_g1_i6.p2;Q503V3;2.67e-82;56.122;85;SREBP regulating gene protein OS=Danio rerio OX=7955 GN=spring PE=2 SV=1
TRINITY_DN59385_c1_g1_i3.p1;O46404;4.76e-123;48.157;84;Phosphatidylinositol 3-kinase regulatory subunit gamma OS=Bos taurus OX=9913 GN=PIK3R3 PE=2 SV=1
TRINITY_DN59510_c0_g1_i5.p1;Q6DCX5;4.23e-23;26.518;60;Proton-coupled folate transporter OS=Xenopus laevis OX=8355 GN=slc46a1 PE=2 SV=1
